flash_team,klub_slug,flash_name,player_slug,match_method
Raków Częstochowa,rakow-czestochowa,Piasecki F.,fabian-piasecki,review_auto_transfer_candidate
Raków Częstochowa,rakow-czestochowa,Plavsic S.,sran-plavsic,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Racovitan B.,bogdan-racovitan,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Rodin M.,matej-rodin,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Rundić M.,milan-rundic-1,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Sahinovic M.,muhamed-sahinovic,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Silva J. C.,jean-carlos-silva-rocha,manual_accept_review_needed
Raków Częstochowa,rakow-czestochowa,Sorescu D.,deian-sorescu,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Svarnas S.,efstratios-svarnas,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Tsiftsis A.,antonios-tsiftsis,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Tudor F.,fran-tudor,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Walczak T.,tomasz-walczak,review_auto_same_club_history
Raków Częstochowa,rakow-czestochowa,Wdowiak M.,mateusz-wdowiak,review_auto_transfer_candidate
Raków Częstochowa,rakow-czestochowa,Zwoliński Ł.,ukasz-zwolinski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Baranowski P.,pawe-baranowski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Baranski B.,bartomiej-pawe-baranski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Bartolewski M.,mateusz-bartolewski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Bielecki J.,jakub-bielecki,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Buchalik M.,micha-buchalik,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Dadok R.,robert-dadok,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Długosz W.,wiktor-dugosz,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Feliks M.,micha-feliks,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Foszmanczyk T.,tomasz-foszmanczyk,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Huras M.,mike-huras,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Kamiński K.,krzysztof-kaminski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Kasolik K.,konrad-kasolik,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Kozak M.,miosz-kozak,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Letniowski J.,juliusz-letniowski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Michalski K.,kacper-michalski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Moneta L.,ukasz-moneta,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Novothny S.,soma-novothny,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Plaskowski A.,artur-plaskowski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Sadlok M.,maciej-sadlok,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Sedlak J.,jan-sedlak,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Sikora P.,patryk-sikora,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Skwierczyński K.,kacper-skwierczynski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Starzyński F.,filip-starzynski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Steczyk D.,dominik-steczyk,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Stipica D.,dante-stipica,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Swędrowski T.,tomasz-swedrowski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Szczepan D.,daniel-szczepan,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Szur P.,przemysaw-szur,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Szymański S.,szymon-szymanski,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Szywacz R.,remigiusz-szywacz,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Vlkanova A.,adam-vlkanova,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Wilak F.,filip-wilak,review_auto_same_club_history
Ruch Chorzów,ruch-chorzow,Wójtowicz T.,tomasz-wojtowicz,review_auto_same_club_history
Stal Mielec,stal-mielec,Cetnar A.,alex-cetnar,review_auto_same_club_history
Stal Mielec,stal-mielec,Domański M.,maciej-domanski,review_auto_same_club_history
Stal Mielec,stal-mielec,Esselink B.,bert-esselink,review_auto_same_club_history
Stal Mielec,stal-mielec,Gerstenstein L.,ukasz-gerstenstein,review_auto_same_club_history
Stal Mielec,stal-mielec,Getinger K.,krystian-getinger,review_auto_same_club_history
Stal Mielec,stal-mielec,Gheorghe I.,ion-gheorghe,review_auto_same_club_history
Stal Mielec,stal-mielec,Guillaumier M.,matthew-guillaumier,review_auto_same_club_history
Stal Mielec,stal-mielec,Hinokio K.,koki-hinokio,review_auto_same_club_history
Stal Mielec,stal-mielec,Jaunzems A.,alvis-jaunzems,review_auto_same_club_history
Stal Mielec,stal-mielec,Jałocha K.,konrad-jaocha,review_auto_same_club_history
Stal Mielec,stal-mielec,Kochalski M.,mateusz-kochalski,review_auto_same_club_history
Stal Mielec,stal-mielec,Maj P.,przemysaw-maj,review_auto_same_club_history
Stal Mielec,stal-mielec,Matras M.,mateusz-matras,review_auto_same_club_history
Stal Mielec,stal-mielec,Meriluoto K.,kai-meriluoto,review_auto_same_club_history
Stal Mielec,stal-mielec,Pajnowski K.,kamil-pajnowski,review_auto_same_club_history
Stal Mielec,stal-mielec,Pingot M.,maksymilian-pingot,review_auto_same_club_history
Stal Mielec,stal-mielec,Shkurin I.,ilya-shkurin,review_auto_same_club_history
Stal Mielec,stal-mielec,Strzałek I.,igor-strzaek,review_auto_transfer_candidate
Stal Mielec,stal-mielec,Stępień M.,mateusz-stepien,review_auto_same_club_history
Stal Mielec,stal-mielec,Trabka M.,micha-trabka,review_auto_same_club_history
Stal Mielec,stal-mielec,Wlazło P.,piotr-wlazo,review_auto_same_club_history
Stal Mielec,stal-mielec,Wolsztyński Ł.,ukasz-wolsztynski,review_auto_same_club_history
Stal Mielec,stal-mielec,Wołkowicz K.,krzysztof-wokowicz,review_auto_same_club_history
Warta Poznań,warta-poznan,Bartkowski J.,jakub-bartkowski,review_auto_same_club_history
Warta Poznań,warta-poznan,Borowski F.,filip-borowski,review_auto_same_club_history
Warta Poznań,warta-poznan,Eppel M.,marton-eppel-1,review_auto_same_club_history
Warta Poznań,warta-poznan,Grobelny J.,jedrzej-grobelny,review_auto_same_club_history
Warta Poznań,warta-poznan,Kamiński W.,wiktor-kaminski,review_auto_same_club_history
Warta Poznań,warta-poznan,Kiełb J.,jakub-kieb,review_auto_same_club_history
Warta Poznań,warta-poznan,Kopczyński M.,micha-kopczynski,review_auto_same_club_history
Warta Poznań,warta-poznan,Krzyżak O.,oskar-krzyzak,review_auto_same_club_history
Warta Poznań,warta-poznan,Kupczak M.,mateusz-kupczak,review_auto_same_club_history
Warta Poznań,warta-poznan,Lis A.,adrian-lis,review_auto_same_club_history
Warta Poznań,warta-poznan,Luis M.,miguel-luis,review_auto_same_club_history
Warta Poznań,warta-poznan,Maenpaa N.,niilo-maenpaa,review_auto_same_club_history
Warta Poznań,warta-poznan,Matuszewski K.,konrad-matuszewski,review_auto_same_club_history
Warta Poznań,warta-poznan,Mezghrani M.,mohamed-mezghrani,review_auto_same_club_history
Warta Poznań,warta-poznan,Paszkowski J.,jakub-paszkowski,review_auto_same_club_history
Warta Poznań,warta-poznan,Pleśnierowicz W.,wiktor-plesnierowicz,review_auto_same_club_history
Warta Poznań,warta-poznan,Prikryl T.,tomas-prikryl,review_auto_same_club_history
Warta Poznań,warta-poznan,Rychlik P.,patryk-rychlik,review_auto_same_club_history
Warta Poznań,warta-poznan,Sangowski J.,jakub-sangowski,review_auto_same_club_history
Warta Poznań,warta-poznan,Savic S.,stefan-savic,review_auto_same_club_history
Warta Poznań,warta-poznan,Stavropoulos D.,dimitrios-stavropoulos,review_auto_same_club_history
Warta Poznań,warta-poznan,Szmyt K.,kajetan-szmyt,review_auto_same_club_history
Warta Poznań,warta-poznan,Szymonowicz D.,dawid-szymonowicz,review_auto_same_club_history
Warta Poznań,warta-poznan,Tiru B.,bogdan-tiru,review_auto_same_club_history
Warta Poznań,warta-poznan,Tonder F.,filip-tonder,review_auto_same_club_history
Warta Poznań,warta-poznan,Vizinger D.,dario-vizinger,review_auto_same_club_history
Warta Poznań,warta-poznan,Wajman J.,jakub-wajman,review_auto_same_club_history
Warta Poznań,warta-poznan,Zrelak A.,adam-zrelak,review_auto_same_club_history
Warta Poznań,warta-poznan,Żurawski M.,maciej-zurawski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Alvarez F.,francisco-javier-alvarez-rodriguez,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Ciganiks A.,andrejs-ciganiks,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Cybulski K.,kamil-cybulski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Dawid I.,ignacy-dawid,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Diliberto N.,noah-diliberto-1,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Gikiewicz R.,rafa-tadeusz-gikiewicz,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Hanousek Mar.,marek-hanousek,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Hansen K.,kristoffer-hansen,review_auto_transfer_candidate
Widzew Łódź,widzew-lodz,Kerk S.,sebastian-kerk,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Klimek A.,antoni-klimek,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Krzywanski J.,jan-krzywanski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Kun D.,dominik-kun,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Kwiatkowski P.,pawe-kwiatkowski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Milos M.,mato-milos,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Nunes F.,fabio-nunes,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Pawłowski B.,bartomiej-radosaw-pawowski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Ravas H.,henrich-ravas,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Rondic I.,imad-rondic,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Sanchez J.,jordi-sanchez-ribas,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Shehu J.,juljan-shehu,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Silva L.,luis-silva,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Stepinski P.,patryk-stepinski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Szota S.,serafin-jan-szota,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Terpiłowski E.,ernest-terpiowski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Tkacz D.,dawid-tkacz,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Zieliński P.,pawe-zielinski,review_auto_same_club_history
Widzew Łódź,widzew-lodz,Żyro M.,mateusz-zyro,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Bohar D.,damjan-bohar,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Buletsa S.,serhii-buletsa,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Buric J.,jasmin-buric,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Chodyna K.,kacper-chodyna,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Dioudis S.,sokratis-dioudis,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Dąbrowski D.,damian-dabrowski,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Gaprindashvili T.,tornike-gaprindashvili,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Grzybek M.,mateusz-grzybek,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Kirkeskov M.,mikkel-kirkeskov,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Kocaba F.,filip-kocaba,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Kopacz B.,bartosz-kopacz,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Kruk K.,kamil-kruk,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Kurminowski D.,dawid-kurminowski,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Kusztal P.,patryk-kusztal,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Kłudka B.,bartomiej-kudka,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Makowski T.,tomasz-makowski,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Mata L.,luis-mata,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Mróz M.,marek-mroz,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Munoz J.,juan-munoz,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Nalepa M.,micha-jan-nalepa,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Orlikowski I.,igor-orlikowski,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Pieńko T.,tomasz-pienko,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Poletanovic M.,marko-poletanovic,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Wdowiak M.,mateusz-wdowiak,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Weirauch S.,szymon-weirauch,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Woźniak A.,arkadiusz-wozniak,review_auto_same_club_history
Zagłębie Lubin,zagebie-lubin,Ławniczak A.,aleks-awniczak,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Arndt D.,dawid-arndt,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Bakowicz M.,mateusz-bakowicz,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Balic H.,husein-balic,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Bobek A.,aleksander-bobek,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Ceijas T.,thiago-ceijas,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Dani Ramirez,dani-ramirez,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Dankowski K.,kamil-dankowski,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Durmisi R.,riza-durmisi,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Fase A.,anton-fase,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Flis M.,marcin-flis,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Glapka G.,grzegorz-glapka,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Gulen L.,levent-gulen,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Głowacki P.,piotr-gowacki,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Ibe-Torti K.,kelechukwu-ebenezer-ibe-torti,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Iwanczyk A.,aleksander-iwanczyk-1,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Janczukowicz P.,piotr-janczukowicz,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Koprowski O.,oskar-koprowski,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Letniowski J.,jakub-letniowski,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Lorenc M.,mieszko-lorenc,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Louveau A.,adrien-louveau,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Marciniak A.,adam-marciniak,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Mokrzycki M.,micha-mokrzycki,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Monsalve N.,ignacio-monsalve-vicente,manual_accept_review_needed_nacho_ignacio
ŁKS Łódź,lks-lodz,Młynarczyk A.,antoni-mynarczyk,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Rostami Y.,yadegar-rostami,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Sliwa M.,maciej-sliwa,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Szeliga B.,bartosz-szeliga,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Sławiński O.,oliwier-sawinski,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Tejan K.,kay-tejan,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Tutyskinas A.,artemijus-tutyskinas,review_auto_same_club_history
ŁKS Łódź,lks-lodz,Zając J.,jedrzej-zajac,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Bejger Ł.,ukasz-bejger,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Borys K.,karol-borys,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Exposito E.,erik-exposito,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Guercio T.,tommaso-guercio,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Ince B.,burak-ince,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Janasik P.,patryk-janasik,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Jastrzembski D.,dennis-jastrzembski,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Jezierski J.,jakub-jezierski-1,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Klimala P.,patryk-klimala,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Konczkowski M.,martin-konczkowski,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Kurowski K.,krzysztof-kurowski,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Kurowski M.,krzysztof-kurowski,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Leszczyński R.,rafa-leszczynski,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Lewkot Sz.,szymon-lewkot,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Matsenko Y.,yehor-matsenko,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Mustafic A.,alen-mustafic,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Nahuel M.,matias-nahuel-leiva-esquivel,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Olsen P.,patrick-olsen,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Paluszek A.,aleksander-paluszek,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Petkov A.,aleks-milenov-petkov,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Pokorny P.,peter-pokorny,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Rzuchowski M.,micha-rzuchowski,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Samiec-Talar P.,piotr-samiec-talar,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Schwarz P.,petr-schwarz,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Szwedzik P.,patryk-szwedzik,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Trelowski K.,kacper-trelowski,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Zohore K.,kenneth-zohore,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Zylla M.,marcel-zylla,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Łukasik D.,daniel-ukasik,review_auto_same_club_history
Śląsk Wrocław,slask-wroclaw,Żukowski M.,mateusz-zukowski,review_auto_same_club_history
