flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club
Lech Poznań,lech-poznan,Szymczak F.,unresolved,,auto_same_club_history,filip-szymczak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,filip-szymczak,review_auto_same_club_history,lech-poznan,2023/24 | 2025/26,lech-poznan,2023/24:lech-poznan | 2025/26:lech-poznan,Filip SzymczakLech Poznań,1
Lech Poznań,lech-poznan,Tomaszewski B.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Lech Poznań,lech-poznan,Velde K.,unresolved,,auto_same_club_history,kristoffer-velde,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,kristoffer-velde,review_auto_same_club_history,lech-poznan,2023/24 | 2024/25,lech-poznan,2023/24:lech-poznan | 2024/25:lech-poznan,Kristoffer VeldeLech Poznań,1
Lech Poznań,lech-poznan,Wilak F.,unresolved,,auto_transfer_candidate,filip-wilak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,filip-wilak,review_auto_transfer_candidate,ruch-chorzow,2023/24,ruch-chorzow,2023/24:ruch-chorzow,Filip WilakRuch Chorzów,0
Legia Warszawa,legia-warszawa,Adkonis J.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Legia Warszawa,legia-warszawa,Augustyniak R.,unresolved,,auto_same_club_history,rafa-sylwester-augustyniak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,rafa-sylwester-augustyniak,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Rafał Sylwester AugustyniakLegia Warszawa,1
Legia Warszawa,legia-warszawa,Baku M.,unresolved,,auto_same_club_history,makana-baku,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,makana-baku,review_auto_same_club_history,legia-warszawa,2023/24,legia-warszawa,2023/24:legia-warszawa,Makana Nsimba BakuLegia Warszawa,1
Legia Warszawa,legia-warszawa,Burch M.,unresolved,,auto_same_club_history,marco-burch,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marco-burch,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Marco BurchLegia Warszawa,1
Legia Warszawa,legia-warszawa,Celhaka J.,unresolved,,auto_same_club_history,jurgen-celhaka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jurgen-celhaka,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa,Jurgen ÇelhakaLegia Warszawa,1
Legia Warszawa,legia-warszawa,Elitim J.,unresolved,,auto_same_club_history,juergen-farid-elitim-sepulveda,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,juergen-farid-elitim-sepulveda,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,1
Legia Warszawa,legia-warszawa,Gil Dias,unresolved,,auto_same_club_history,gil-dias,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,matched_auto_same_club_history,gil-dias,review_auto_same_club_history,legia-warszawa,2023/24,legia-warszawa,2023/24:legia-warszawa,Gil DiasLegia Warszawa,1
Legia Warszawa,legia-warszawa,Gual M.,unresolved,,auto_same_club_history,marc-gual-huguet,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marc-gual-huguet,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa,Marc Gual HuguetLegia Warszawa,1
Legia Warszawa,legia-warszawa,Hładun D.,unresolved,,auto_same_club_history,dominik-hadun,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,dominik-hadun,review_auto_same_club_history,legia-warszawa | zagebie-lubin,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,Dominik HładunLegia Warszawa,1
Legia Warszawa,legia-warszawa,Josue,unresolved,,review_needed,josue-pesqueira,all_flash_tokens_in_slug_ascii | same_club_history | same_club_target_season,matched_manual_review,josue-pesqueira,manual_accept_review_needed,legia-warszawa,2023/24,legia-warszawa,2023/24:legia-warszawa,JosuéLegia Warszawa,1
Legia Warszawa,legia-warszawa,Jędrzejczyk A.,unresolved,,auto_same_club_history,artur-marcin-jedrzejczyk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,artur-marcin-jedrzejczyk,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Artur Marcin JędrzejczykLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kapuadi S.,unresolved,,auto_same_club_history,steve-nkanu-kapuadi,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,steve-nkanu-kapuadi,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kapustka B.,unresolved,,auto_same_club_history,bartosz-kapustka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bartosz-kapustka,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Bartosz KapustkaLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kharatin I.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Legia Warszawa,legia-warszawa,Kobylak G.,unresolved,,auto_same_club_history,gabriel-kobylak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,gabriel-kobylak,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa,Gabriel KobylakLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kramer B.,unresolved,,auto_same_club_history,blaz-kramer,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,blaz-kramer,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa,Blaž KramerLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kun P.,unresolved,,auto_same_club_history,patryk-kun,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,patryk-kun,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Patryk KunLegia Warszawa,1
Legia Warszawa,legia-warszawa,Morishita R.,unresolved,,auto_same_club_history,ryoya-morishita,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,ryoya-morishita,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Ryoya MorishitaLegia Warszawa,1
Legia Warszawa,legia-warszawa,Muci E.,unresolved,,auto_same_club_history,ernest-muci,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,ernest-muci,review_auto_same_club_history,legia-warszawa,2023/24,legia-warszawa,2023/24:legia-warszawa,Ernest MuçiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Pankov R.,unresolved,,auto_same_club_history,radovan-pankov,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,radovan-pankov,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Radovan PankovLegia Warszawa,1
Legia Warszawa,legia-warszawa,Pekhart T.,unresolved,,auto_same_club_history,tomas-pekhart,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,tomas-pekhart,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa,Tomáš PekhartLegia Warszawa,1
Legia Warszawa,legia-warszawa,Rejczyk F.,unresolved,,auto_same_club_history,filip-rejczyk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,filip-rejczyk,review_auto_same_club_history,gks-katowice | legia-warszawa | slask-wroclaw,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:slask-wroclaw | 2025/26:gks-katowice,Filip RejczykLegia Warszawa,1
Legia Warszawa,legia-warszawa,Ribeiro Y.,unresolved,,auto_same_club_history,yuri-ribeiro,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,yuri-ribeiro,review_auto_same_club_history,legia-warszawa,2023/24,legia-warszawa,2023/24:legia-warszawa,Yuri RibeiroLegia Warszawa,1
Legia Warszawa,legia-warszawa,Rose L.,unresolved,,auto_same_club_history,lindsay-rose,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,lindsay-rose,review_auto_same_club_history,legia-warszawa,2023/24,legia-warszawa,2023/24:legia-warszawa,Lindsay Marc RoseLegia Warszawa,1
Legia Warszawa,legia-warszawa,Rosołek M.,unresolved,,auto_same_club_history,maciej-rosoek,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,maciej-rosoek,review_auto_same_club_history,gks-katowice | legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:gks-katowice,Maciej RosołekLegia Warszawa,1
Legia Warszawa,legia-warszawa,Slisz B.,unresolved,,auto_same_club_history,bartosz-slisz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bartosz-slisz,review_auto_same_club_history,legia-warszawa,2023/24,legia-warszawa,2023/24:legia-warszawa,Bartosz Piotr SliszLegia Warszawa,1
Legia Warszawa,legia-warszawa,Sokołowski P.,unresolved,,auto_same_club_history,patryk-sokoowski,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,patryk-sokoowski,review_auto_same_club_history,cracovia | legia-warszawa,2023/24 | 2024/25,legia-warszawa,2023/24:legia-warszawa | 2024/25:cracovia,Patryk SokołowskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Strzałek I.,unresolved,,auto_same_club_history,igor-strzaek,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,igor-strzaek,review_auto_same_club_history,legia-warszawa | nieciecza,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:nieciecza,Igor StrzałekLegia Warszawa,1
Legia Warszawa,legia-warszawa,Szczepaniak M.,unresolved,,auto_same_club_history,mateusz-szczepaniak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,mateusz-szczepaniak,review_auto_same_club_history,legia-warszawa,2024/25,,2024/25:legia-warszawa,Mateusz SzczepaniakLegia Warszawa,0
Legia Warszawa,legia-warszawa,Tobiasz K.,unresolved,,auto_same_club_history,kacper-tobiasz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,kacper-tobiasz,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Kacper TobiaszLegia Warszawa,1
Legia Warszawa,legia-warszawa,Urbański W.,unresolved,,auto_same_club_history,wojciech-urbanski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,wojciech-urbanski,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Wojciech UrbanskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Wszołek P.,unresolved,,auto_same_club_history,pawe-marek-wszoek,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,pawe-marek-wszoek,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Paweł Marek WszołekLegia Warszawa,1
Legia Warszawa,legia-warszawa,Ziółkowski J.,unresolved,,auto_same_club_history,jan-ziokowski,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jan-ziokowski,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Jan ZiółkowskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Zyba Q.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Piast Gliwice,piast-gliwice,Ameyaw M.,unresolved,,auto_same_club_history,michael-ameyaw,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,michael-ameyaw,review_auto_same_club_history,piast-gliwice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,Michael AmeyawPiast Gliwice,1
Piast Gliwice,piast-gliwice,Bykowski M.,unresolved,,auto_same_club_history,marcel-bykowski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marcel-bykowski,review_auto_same_club_history,piast-gliwice,2023/24,piast-gliwice,2023/24:piast-gliwice,Marcel BykowskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Chrapek M.,unresolved,,auto_same_club_history,micha-ukasz-chrapek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,micha-ukasz-chrapek,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,1
Piast Gliwice,piast-gliwice,Czerwiński J.,unresolved,,auto_same_club_history,jakub-czerwinski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jakub-czerwinski,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Jakub CzerwińskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Dziczek P.,unresolved,,auto_same_club_history,patryk-dziczek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,patryk-dziczek,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Patryk DziczekPiast Gliwice,1
Piast Gliwice,piast-gliwice,Felix J.,unresolved,,auto_same_club_history,jorge-felix-munoz-garcia,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jorge-felix-munoz-garcia,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Gvilia V.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Piast Gliwice,piast-gliwice,Hateley T.,unresolved,,auto_same_club_history,thomas-nathan-hateley,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,thomas-nathan-hateley,review_auto_same_club_history,piast-gliwice,2023/24,piast-gliwice,2023/24:piast-gliwice,Thomas Nathan HateleyPiast Gliwice,1
Piast Gliwice,piast-gliwice,Holubek J.,unresolved,,auto_same_club_history,jakub-holubek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jakub-holubek,review_auto_same_club_history,piast-gliwice,2023/24,piast-gliwice,2023/24:piast-gliwice,Jakub HolúbekPiast Gliwice,1
Piast Gliwice,piast-gliwice,Huk T.,unresolved,,auto_same_club_history,tomas-huk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,tomas-huk,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Tomáš HukPiast Gliwice,1
Piast Gliwice,piast-gliwice,Karbowy F.,unresolved,,auto_same_club_history,filip-karbowy,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,filip-karbowy,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Filip KarbowyPiast Gliwice,1
Piast Gliwice,piast-gliwice,Katranis A.,unresolved,,auto_same_club_history,alexandros-katranis,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,alexandros-katranis,review_auto_same_club_history,piast-gliwice,2023/24,piast-gliwice,2023/24:piast-gliwice,Alexandros KatranisPiast Gliwice,1
Piast Gliwice,piast-gliwice,Kirejczyk G.,unresolved,,auto_same_club_history,gabriel-kirejczyk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,gabriel-kirejczyk,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Gabriel KirejczykPiast Gliwice,1
Piast Gliwice,piast-gliwice,Kostadinov T.,unresolved,,auto_same_club_history,tihomir-kostadinov,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,tihomir-kostadinov,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Tihomir KostadinovPiast Gliwice,1
Piast Gliwice,piast-gliwice,Krykun S.,unresolved,,auto_same_club_history,serhij-krykun,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,serhij-krykun,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Serhii Krykun WiktorowyczPiast Gliwice,1
Piast Gliwice,piast-gliwice,Kądzior D.,unresolved,,auto_same_club_history,damian-kadzior,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,damian-kadzior,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Damian KądziorPiast Gliwice,1
Piast Gliwice,piast-gliwice,Leśniak O.,unresolved,,auto_same_club_history,oskar-lesniak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,oskar-lesniak,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Oskar LeśniakPiast Gliwice,1
Piast Gliwice,piast-gliwice,Liszewski P.,unresolved,,auto_same_club_history,piotr-liszewski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,piotr-liszewski,review_auto_same_club_history,piast-gliwice,2023/24,piast-gliwice,2023/24:piast-gliwice,Piotr LiszewskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Miguelito,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Piast Gliwice,piast-gliwice,Mokwa T.,unresolved,,auto_same_club_history,tomasz-mokwa,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,tomasz-mokwa,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Tomasz MokwaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Mosór A.,unresolved,,auto_same_club_history,ariel-pawe-mosor,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,ariel-pawe-mosor,review_auto_same_club_history,piast-gliwice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:rakow-czestochowa,Ariel Paweł MosórPiast Gliwice,1
Piast Gliwice,piast-gliwice,Piasecki F.,unresolved,,auto_same_club_history,fabian-piasecki,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,fabian-piasecki,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Fabian PiaseckiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Plach F.,unresolved,,auto_same_club_history,frantisek-plach,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,frantisek-plach,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,František PlachPiast Gliwice,1
Piast Gliwice,piast-gliwice,Pyrka A.,unresolved,,auto_same_club_history,arkadiusz-pyrka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,arkadiusz-pyrka,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Arkadiusz PyrkaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Szczepański M.,unresolved,,auto_same_club_history,miosz-szczepanski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,miosz-szczepanski,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Miłosz SzczepańskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Szymański K.,unresolved,,auto_same_club_history,karol-szymanski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,karol-szymanski,review_auto_same_club_history,piast-gliwice,2023/24 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2025/26:piast-gliwice,Karol SzymańskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Tomasiewicz G.,unresolved,,auto_same_club_history,grzegorz-tomasiewicz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,grzegorz-tomasiewicz,review_auto_same_club_history,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,1
Piast Gliwice,piast-gliwice,Urbański P.,unresolved,,auto_same_club_history,piotr-urbanski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,piotr-urbanski,review_auto_same_club_history,piast-gliwice,2023/24,piast-gliwice,2023/24:piast-gliwice,Piotr UrbańskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Wilczek K.,unresolved,,auto_same_club_history,kamil-wilczek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,kamil-wilczek,review_auto_same_club_history,piast-gliwice,2023/24,piast-gliwice,2023/24:piast-gliwice,Kamil Antoni WilczekPiast Gliwice,1
Pogoń Szczecin,pogon-szczecin,Bichakhchyan V.,unresolved,,auto_same_club_history,vahan-bichakhchyan,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,vahan-bichakhchyan,review_auto_same_club_history,legia-warszawa | pogon-szczecin,2023/24 | 2024/25 | 2025/26,pogon-szczecin,2023/24:pogon-szczecin | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Vahan BichakhchyanPogoń Szczecin,1
